,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
42,000060.SZ,20130427,20130331,0.043,0.043,0.8226,0.8185,0.0319,0.3123,1.3689,-188172.01,88341657.79,383731592.93,0.9125,0.4819,0.3379,4.4484,0.3664,0.4329,0.1191,121714349.49,167737515.95,,-971157010.595,-666560303.435,1501990038.16,1414056310.47,4340444733.64,3193935907.46,1324616557.37,-458631649.8,2136382775.2,11519580729.26,3468305881.56,0.0427,2.7617,-0.039,1.6812,-0.0136,0.0813,-0.4708,-0.3231,5.3736,22.7268,77.2732,13.6054,5.3464,3.6772,7.2006,2.6588,-0.0016,92.8278,7.2398,9.8841,1.5585,1.56,1.5619,1.1767,0.6365,1.0979,6.234,4.7068,50.2679,2.0108,2.5201,33.1463,66.8537,9.176,37.6788,49.4567,72.2596,27.7404,-0.0153,1.0108,0.7851,1.3126,0.1825,0.3052,0.4147,-0.0111,168.4778,2.546,0.6184,4558773355.52,7.2254,3.6772,92.8278,1.5585,1.5619,0.6365,-4.7665,-2.2727,-2.2727,22.0,-46.3311,-27.7174,-2.4672,-37.75,26.411,-7.127,1.4622,2.5754,1.4615,-51.0176,-51.1388,-51.1388,46.4977,5.0174
43,000060.SZ,20130412,20121231,0.21,0.21,8.9387,8.9191,0.0312,0.3123,1.3262,-41013275.23,473802016.29,2151605136.45,0.8977,0.4887,0.3771,36.4281,3.8588,4.6296,1.3117,694432999.27,925055771.28,1577539855.96,639940232.525,799512946.585,1542146490.75,1440780310.97,3997198125.75,2806681003.97,1214766280.88,-510271939.79,1745051573.03,11090254099.71,3380152395.78,0.2098,2.7219,0.7208,1.6385,0.0206,0.4484,0.3102,0.3876,2.9022,11.6938,88.3062,6.844,2.8958,1.632,3.743,1.4539,0.2652,96.2341,4.223,5.0166,7.9315,7.94,8.6831,6.5804,3.7986,6.568,7.9315,6.5804,49.5988,1.9841,2.5763,31.8174,68.1826,8.6318,36.0424,50.6313,71.4599,28.5401,0.2981,0.9841,0.8044,1.4048,0.174,0.3039,0.4328,0.213,59.0346,3.7986,3.0786,4489267722.77,3.7336,1.4108,98.5446,2.3043,0.9719,1.0694,17.8512,-54.3478,-54.3478,38.6154,-52.4901,-50.0578,-54.4792,-59.21,38.6872,-57.0495,5.9847,0.2192,5.9843,-1.2266,-1.2584,-36.3344,-67.5884,5.9843
44,000060.SZ,20121031,20120930,0.15,0.15,6.0113,5.9984,0.0308,0.2971,1.2792,-115177989.51,419704250.31,1587624980.65,1.0073,0.4984,0.3635,23.7917,2.442,3.1205,0.8753,606541226.34,711199380.65,,-254458700.7645,142328992.1955,1976657634.47,1401147269.32,3959765092.09,2848838885.29,1303565954.21,36801878.31,1989053331.54,10914518938.49,3251889915.52,0.1476,2.6745,0.2,1.5763,-0.0135,0.3448,-0.1233,0.069,3.0897,12.8301,87.1699,7.1412,3.0831,1.7398,3.8271,1.5589,0.0194,95.1089,5.6032,5.735,5.6313,5.62,7.7612,5.02,2.6987,4.8455,7.5084,6.6933,51.3392,2.055,2.6198,35.52,64.48,9.1207,36.2798,50.5503,68.6853,31.3147,0.0816,1.055,0.7519,1.3933,0.1777,0.3292,0.4576,0.0561,73.4432,3.5983,2.1495,4398731190.59,4.1761,1.7539,93.8865,1.7426,2.5863,0.9862,5.3826,-57.1429,-57.1429,-20.0,-46.6998,-50.9365,-57.4288,-53.4847,-19.53,-59.8092,3.89,1.7798,4.138,34.9489,34.9421,0.0531,24.902,5.9229
45,000060.SZ,20120825,20120630,0.1,0.1,3.9339,3.9248,0.0306,0.2971,1.3047,-68742869.04,277353757.88,963838313.96,1.0298,0.5162,0.3732,14.2399,1.6124,2.0352,0.5783,344539990.17,431968507.43,718785744.64,233165056.4432,314521593.8332,1586872130.19,1399760500.54,4152903927.19,3144363249.62,1365407593.53,144530505.35,2391189484.92,11038619052.78,3304506286.92,0.1011,2.6617,0.09,1.6018,-0.0697,0.2094,0.113,0.1525,2.9975,11.9043,88.0957,6.9221,2.9906,1.7323,3.5388,1.6349,0.029,95.7545,5.3737,5.3228,3.8671,3.86,5.1414,3.0781,1.7294,3.0679,7.7342,6.1562,50.9049,2.0369,2.6015,35.5545,64.4455,9.7354,37.6216,49.7427,67.8205,32.1795,0.0374,1.0369,0.7691,1.3222,0.1912,0.3288,0.4342,0.0254,74.2653,3.4588,1.4865,4312404133.0,3.8639,1.6426,97.3805,2.1661,2.4814,0.8236,6.2601,-41.1765,-41.1765,-64.0,-41.4479,-44.8057,-40.4843,-42.61,-65.4999,-46.6559,3.5,-0.1221,3.6395,65.3958,65.417,76.3095,-9.5056,11.5694
46,000060.SZ,20120427,20120331,0.044,0.044,1.6794,1.6751,0.0317,0.2971,1.2474,-51534063.94,141917449.93,493981655.04,1.0217,0.5475,0.4064,5.7497,0.6504,0.8646,0.2421,222714734.85,232844748.56,,-187933205.0135,431003928.3765,2168799090.6,1372049731.45,4214118459.65,2832095661.03,1388293566.18,118413142.37,2023680301.78,11037487269.33,3186278784.07,0.0438,2.6297,-0.05,1.5445,0.092,0.1129,-0.0911,0.2089,3.6145,14.2951,85.7049,7.1409,3.6052,1.8528,3.4452,1.8244,0.0426,93.5717,6.6076,6.7207,1.6858,1.69,2.6469,1.6271,0.8728,1.5733,6.7432,6.5084,53.1951,2.1365,2.6691,38.2383,61.7617,9.523,38.1801,49.1508,70.3561,29.6439,-0.02,1.1365,0.6996,1.2873,0.179,0.3294,0.4902,-0.0141,91.3787,3.4912,0.6316,4341567264.64,4.8963,1.8528,93.5717,1.6858,2.6469,0.8728,-3.1648,-16.9811,-16.9811,-162.5,7.4034,49.0342,-18.0403,-23.2539,-168.3184,-28.9879,2.33,3.8166,2.3956,52.8155,52.7435,52.7435,-31.7466,15.4164
47,000060.SZ,20120330,20111231,0.46,0.46,9.0497,9.0328,0.0297,0.2971,1.2036,-210781317.84,1161530278.02,3109057124.4,1.009,0.533,0.4094,37.2044,3.3504,4.523,1.3049,1571352786.82,1555363547.06,2152786918.43,-314751060.5486,-384520240.5286,1868100628.13,1416974759.3,4095399095.83,2897531776.7,1293169122.71,45483818.38,2013669711.94,10757324845.06,3095895398.08,0.4609,2.5682,0.52,1.5007,-0.149,0.754,-0.1526,-0.1864,5.8688,16.6848,83.3152,6.5879,5.8578,1.6403,3.7323,1.203,0.0712,91.5831,8.7796,8.3312,19.2519,18.88,23.52,10.8716,7.644,11.7004,19.2519,10.8716,52.5585,2.1079,2.897,36.1736,63.8264,9.209,38.0708,49.251,68.2091,31.7909,0.213,1.1079,0.7179,1.2937,0.1752,0.3158,0.4463,0.1453,75.3589,7.644,6.6455,4325016371.25,7.3842,1.13,96.6506,4.4812,4.9346,2.1576,5.927,35.2941,35.2941,-57.38,96.4876,87.642,34.4751,72.93,-44.8068,16.2201,-11.07,-3.627,15.7072,93.4172,93.6871,275.1554,-39.9832,15.7072
48,000060.SZ,20111029,20110930,0.35,0.35,4.4545,4.4451,0.0954,0.2733,1.1133,-186959801.97,902293243.4,2209511649.22,0.9597,0.4803,0.3577,23.0492,1.6416,2.2117,0.6488,1253844151.6,1213666302.45,,-785139443.8984,-609468054.3684,1804354701.27,1270455844.54,4408013440.13,3105723034.43,1497722694.73,-215464388.26,2024515535.79,10682142073.53,2860479879.32,0.3468,2.5249,0.25,1.3866,-0.0898,0.5883,-0.3806,-0.2954,8.6553,24.0949,75.9051,8.4046,8.6371,2.1666,4.4994,1.7209,-0.1427,86.3555,14.1865,13.2073,14.617,13.73,18.4373,8.5687,5.6036,8.685,19.4893,11.4249,54.393,2.1926,2.8942,37.2987,62.7013,10.887,41.2653,48.7618,71.452,28.548,0.0956,1.1926,0.6961,1.1817,0.2002,0.3398,0.4822,0.0683,124.8173,7.4715,5.0504,4556955275.87,11.4864,1.4247,87.5101,7.2025,8.2723,2.5155,-0.3239,40.0,40.0,-68.23,150.7217,100.5666,78.5727,127.6453,-58.6167,49.3086,-12.8,-5.586,13.7574,29.0329,29.1919,63.4099,5.1177,19.5997
49,000060.SZ,20110826,20110630,0.17,0.17,2.3785,2.3727,0.0845,0.2733,0.9365,-132774849.29,483288760.49,1256274295.54,0.9867,0.4435,0.347,13.1934,0.7983,1.1761,0.3325,718931413.67,640980166.76,889733193.08,-30984172.3901,164706497.9699,3014671445.35,1379466446.31,4538782897.22,2886281166.17,1112762627.19,-84134280.56,1560270950.35,10552812539.52,2495660349.09,0.1699,2.3857,0.25,1.2098,0.0652,0.3107,-0.015,0.0798,8.8397,25.6663,74.3337,9.7699,8.818,2.8142,6.0572,0.8746,-0.2591,85.3478,15.1793,13.0635,7.3789,7.38,10.1741,4.343,2.9316,4.6744,14.7578,8.686,59.7642,2.4853,3.107,41.6636,58.3364,7.4447,43.0102,46.6371,70.6553,29.3447,0.0832,1.4853,0.5509,1.0843,0.1246,0.2452,0.3855,0.0588,179.2975,5.8632,2.3749,4593789268.11,11.5786,3.2285,82.6705,4.9935,6.2019,2.2744,13.8678,-10.5263,-10.5263,-59.68,110.7486,55.8085,16.7045,65.53,-46.9737,-1.8611,-17.3,2.581,7.4832,9.1601,9.2155,12.6645,149.4279,18.9177
50,000060.SZ,20110429,20110331,0.07,0.07,1.4287,1.4257,0.4107,0.3553,1.086,-74640348.38,184918241.47,472779729.93,0.9514,0.41,0.3086,6.2619,0.3656,0.5409,0.1539,261523430.4,133097149.02,,-381859598.8205,-193777362.1705,3105077966.73,1287655933.03,4804654234.57,3233530550.71,1004315589.96,-323483852.22,1662518356.59,10503768944.78,2287161882.98,0.0695,2.962,0.1,1.4413,0.0383,0.0839,-0.2406,-0.1221,4.1233,20.8976,79.1024,8.3261,4.1145,2.3318,5.1265,0.8501,0.0133,88.4647,9.4015,5.8706,2.3769,2.38,3.9856,0.9034,0.6331,1.047,9.5076,3.6136,61.7419,2.6138,3.1756,42.5517,57.4483,6.742,45.7422,44.7495,72.4358,27.5642,0.024,1.6138,0.5111,0.9783,0.1092,0.209,0.3106,0.0174,187.2833,2.5324,0.7485,4540436757.47,5.0205,2.3318,88.4647,2.3769,3.9856,0.6331,7.0757,-50.0,-50.0,-83.05,6.8157,-44.038,-20.317,36.1586,-73.447,-29.9989,2.42,2.2348,2.6536,5.3178,5.4592,5.4592,-32.1663,13.8309
51,000060.SZ,20110331,20101231,0.45,0.45,6.0825,6.0627,0.4127,0.3553,1.0165,35323764.55,671683927.58,1994222436.39,0.9665,0.4456,0.3483,27.6678,1.6505,2.3874,0.7363,838421947.99,817748772.64,1327115024.15,1072014328.84,991524569.36,2876640850.62,1360698719.95,4706268711.17,3208616848.01,919660464.12,-210025253.94,1690379928.91,10333539863.13,2176883989.89,0.4455,2.8855,1.22,1.3718,-0.1066,0.5153,0.6755,0.6248,9.8744,20.7285,79.2715,10.6075,9.8422,2.8609,7.0057,0.7063,0.1728,91.3137,8.6424,8.4721,16.6486,16.57,15.8168,6.2381,7.2469,8.4755,16.6486,6.2381,61.38,2.5893,3.0869,41.6219,58.3781,6.3116,45.5436,44.3108,70.1585,29.8415,0.3096,1.5893,0.512,0.9729,0.1028,0.1954,0.2866,0.2172,161.5447,7.2469,5.3933,4529134607.56,7.6115,2.2659,87.3283,6.8597,6.1635,3.3008,28.0332,12.5,12.5,148.98,34.4351,16.6151,70.6812,64.23,287.2844,45.9138,-24.35,25.104,16.974,27.284,27.407,-0.208,88.6584,16.974
52,000060.SZ,20101028,20100930,0.25,0.25,4.4879,4.4729,0.4774,0.3268,0.8519,4224619.11,396359245.87,1333612117.27,1.1327,0.5412,0.3912,20.3846,1.2105,1.8546,0.5914,517766305.68,608952124.46,,-314427486.5172,-1038215487.0672,2625302706.12,889190353.32,3668409169.54,2219299233.91,2761827068.48,718572348.1,2060292432.01,8923914711.62,1870460162.74,0.2524,2.7445,0.78,1.1787,-0.1305,0.3837,-0.1981,-0.6543,7.1037,18.7886,81.2114,10.259,7.0801,3.0723,5.9915,1.161,-0.0006,92.7298,7.301,8.5506,9.6881,9.2,9.5859,5.0566,4.187,6.5236,12.9175,6.7421,57.7478,2.3667,2.9125,49.3207,50.6793,22.204,41.1076,48.8037,75.4031,24.5969,0.2281,1.3667,0.6063,1.1872,0.3845,0.7529,1.2445,0.172,159.1124,5.5827,3.3264,4251183211.54,7.3897,3.0479,92.763,2.3603,2.458,1.0588,9.3698,19.0476,19.0476,309.76,56.0645,56.9769,89.8862,91.0845,533.1976,65.4335,-28.27,6.7949,11.26,41.2778,41.3044,16.6696,8.2523,14.781
53,000060.SZ,20100831,20100630,0.19,0.19,2.8325,2.8242,0.4793,0.3268,0.7887,8372255.28,291970889.01,879115382.9,1.0809,0.4945,0.3967,15.1183,0.8019,1.167,0.385,327661411.21,431766506.41,669741091.55,672810201.64,-3347155.54,2280810276.04,870876710.13,3522280699.0,2089389703.65,2631051664.2,417387848.25,1864753012.32,8550008416.03,1770219442.05,0.1893,2.608,0.62,1.1155,-0.1168,0.2721,0.424,-0.0021,8.3993,19.6159,80.3841,11.0088,8.3745,3.0865,6.3961,1.4937,0.0113,92.7104,7.8623,9.6057,7.4591,7.4,7.2512,3.6984,3.2244,4.9308,14.9182,7.3968,57.0342,2.3274,2.8994,47.6722,52.3278,22.4844,41.1962,48.4046,77.3313,22.6687,0.1919,1.3274,0.6201,1.175,0.3942,0.747,1.2592,0.1484,163.0777,6.4488,2.5727,4175283227.96,8.112,3.1699,92.1883,3.9175,3.7775,1.7656,16.5824,90.0,90.0,31.91,158.4764,164.3787,179.5606,180.59,107.4445,156.5909,-31.68,0.4695,5.7265,60.8693,61.1717,47.9852,-22.8961,8.9519
54,000060.SZ,20100427,20100331,0.14,0.13,2.1027,2.0954,1.0925,0.5065,1.3424,2584940.41,135810874.76,385713894.16,1.0795,0.5324,0.4272,6.4634,0.3764,0.561,0.1823,144694787.76,229068049.74,,-509210313.628,-816524192.778,2160960540.65,939685168.48,3898604681.15,2226859000.93,2615844374.6,427737999.06,1973700049.99,8868535874.14,1892886288.93,0.1352,4.0333,0.59,1.8489,0.0242,0.2237,-0.4974,-0.7975,7.8061,17.9799,82.0201,10.6622,7.7791,2.9959,6.4368,1.1926,-0.1164,93.2784,9.2696,10.641,3.4411,3.47,3.3768,1.9399,1.4182,2.1153,13.7644,7.7596,58.4773,2.4083,2.936,48.5113,51.4887,21.8548,43.96,46.5608,76.8463,23.1537,0.1121,1.4083,0.59,1.0592,0.3737,0.671,1.1747,0.0861,166.5446,5.6728,1.172,4188312120.79,9.4484,2.9959,93.2784,3.4411,3.3768,1.4182,28.1024,1300.0,1200.0,210.53,2014.0907,1866.2758,1076.8828,1419.966,214.2787,927.115,5.5,2.7661,5.4881,78.486,78.4939,78.4939,-30.5533,14.5814
0,000061.SZ,20220426,20211231,0.2205,0.2205,2.4115,2.4115,1.6398,0.1994,0.4971,160665769.22,213524155.96,1328098515.87,0.5016,0.3859,0.3232,37.0945,1.119,2.5707,0.2042,393346743.57,932604970.59,1487853782.69,448052398.6913,252717633.1413,3007208409.66,3401656185.7,6784559757.49,5253080262.71,3762328845.57,-3909261863.54,-604708991.18,14260957337.01,1181911859.33,0.2205,3.3361,0.7323,0.6965,0.0843,0.5496,0.264,0.1489,12.1104,32.4545,67.5455,20.7834,12.1104,3.9304,11.4982,5.3548,,90.3878,17.3477,22.7899,6.7644,6.76,3.86,4.6543,2.4733,4.539,6.7644,4.6543,63.8294,2.7647,3.6223,19.0325,80.9675,18.202,47.5744,39.6977,59.4481,40.5519,0.1584,1.7647,0.4291,0.8344,0.2852,0.5545,0.7162,0.0942,114.7408,2.4733,1.8674,11502211873.36,17.6334,7.2307,107.102,1.4581,-0.5408,0.3874,44.753,18.676,18.676,77.7427,9.7552,11.9215,18.6658,87.8,77.7365,13.2348,4.7968,6.517,4.7963,28.91,28.91,16.8199,-15.0867,4.7963
1,000061.SZ,20211029,20210930,0.1722,0.1722,1.8259,1.8259,1.6398,0.1813,0.4669,48321907.61,243918179.97,1063174173.24,0.5103,0.3964,0.3335,28.1272,0.8554,1.7561,0.1549,463916363.52,740826469.48,,-492953081.7585,-535889280.6485,2706610782.2,3549032965.68,6914991291.32,5388343371.68,3780579788.55,-3708862329.59,-368705748.26,14354576182.63,1099962021.73,0.1722,3.2878,0.4702,0.6482,0.0814,0.4366,-0.2905,-0.3158,13.4137,34.3123,65.6877,17.8658,13.4137,2.872,9.808,5.1858,,85.0278,18.548,23.909,5.3224,5.3,4.4423,3.7027,2.0773,3.7091,7.0965,4.9369,63.9034,2.7703,3.6439,18.7507,81.2493,18.3432,48.1727,38.8682,57.5023,42.4977,0.1054,1.7703,0.4236,0.8069,0.287,0.5467,0.7016,0.0606,113.6134,2.7697,1.4606,11423820369.59,18.9231,2.6536,87.4247,1.3357,0.9267,0.5383,24.8927,6.25,6.25,49.1751,5.4728,7.9786,6.4119,58.5,49.1727,2.2882,3.2795,6.2099,3.2799,33.3353,33.3353,24.5268,-42.3089,4.0315
2,000061.SZ,20211029,20210930,0.1722,0.1722,1.8259,1.8259,1.6398,0.1813,0.4669,48321907.61,243918179.97,1063174173.24,0.5103,0.3964,0.3335,28.1272,0.8554,1.7561,0.1549,463916363.52,740826469.48,,-858666432.91,-901602631.8,2706610782.2,3549032965.68,6914991291.32,5388343371.68,3780579788.55,-3708862329.59,-368705748.26,14354576182.63,1099962021.73,0.1722,3.2878,0.4702,0.6482,0.0814,0.4366,-0.506,-0.5313,13.4137,34.3123,65.6877,17.8658,13.4137,2.872,9.808,5.1858,,85.0278,18.548,23.909,5.3224,5.3,4.4423,3.7027,2.0773,3.7091,7.0965,4.9369,63.9034,2.7703,3.6439,18.7507,81.2493,18.3432,48.1727,38.8682,57.5023,42.4977,0.1054,1.7703,0.4236,0.8069,0.287,0.5467,0.7016,0.0606,113.6134,2.7697,1.4606,11423820369.59,18.9231,2.6536,87.4247,1.3357,0.9267,0.5383,24.8927,6.25,6.25,49.1751,5.4728,7.9786,6.4119,58.5,49.1727,2.2882,3.2795,6.2099,3.2799,33.3353,33.3353,24.5268,-42.3089,4.0315
3,000061.SZ,20210828,20210630,0.1285,0.1285,1.2136,1.2136,1.6476,0.1813,0.4233,25625843.96,192496240.32,722240754.1,0.521,0.4184,0.36,20.1623,0.5534,1.3102,0.1025,333242143.53,529770622.59,810358873.05,-111089114.9126,223991725.0874,2536708170.2,3607539612.13,7290040828.89,5438095180.68,3711157464.83,-3736084519.49,-325400529.16,14644180866.07,1025844018.43,0.1285,3.252,0.3178,0.6045,0.2723,0.3122,-0.0655,0.132,14.7719,35.0705,64.9295,17.4287,14.7719,2.9822,9.0289,5.4175,,83.8184,20.1766,25.7246,3.9947,3.96,3.5254,2.6361,1.5137,2.6674,7.9894,5.2722,64.6239,2.8268,3.6805,19.5457,80.4543,17.852,49.7811,37.6836,58.0555,41.9445,0.0691,1.8268,0.4108,0.757,0.2762,0.5091,0.6824,0.0401,110.2732,3.0274,1.0854,11354570221.11,20.5122,2.7944,80.1237,2.7242,2.4651,1.0039,36.3594,14.5276,14.5276,193.1734,5.0255,7.1829,14.5574,129.86,193.2731,9.5864,2.1549,7.1282,2.1525,38.2704,38.2704,50.0179,97.7261,4.5361
4,000061.SZ,20210828,20210630,0.1285,0.1285,1.2136,1.2136,1.6476,0.1813,0.4233,25625843.96,192496240.32,722240754.1,0.521,0.4184,0.36,20.1623,0.5534,1.3102,0.1025,333242143.53,529770622.59,810358873.05,-279897347.68,55183492.32,2536708170.2,3607539612.13,7290040828.89,5438095180.68,3711157464.83,-3736084519.49,-325400529.16,14644180866.07,1025844018.43,0.1285,3.252,0.3178,0.6045,0.2723,0.3122,-0.1649,0.0325,14.7719,35.0705,64.9295,17.4287,14.7719,2.9822,9.0289,5.4175,,83.8184,20.1766,25.7246,3.9947,3.96,3.5254,2.6361,1.5137,2.6674,7.9894,5.2722,64.6239,2.8268,3.6805,19.5457,80.4543,17.852,49.7811,37.6836,58.0555,41.9445,0.0691,1.8268,0.4108,0.757,0.2762,0.5091,0.6824,0.0401,110.2732,3.0274,1.0854,11354570221.11,20.5122,2.7944,80.1237,2.7242,2.4651,1.0039,36.3594,14.5276,14.5276,193.1734,5.0255,7.1829,14.5574,129.86,193.2731,9.5864,2.1549,7.1282,2.1525,38.2704,38.2704,50.0179,97.7261,4.5361
5,000061.SZ,20210429,20210331,0.0404,0.0404,0.53,0.53,1.6476,0.1813,0.3914,11395195.41,57128511.43,298452863.23,0.4947,0.399,0.3399,8.5243,0.2481,0.5031,0.0449,102668727.46,195688811.61,,-489473229.8195,-89092989.8195,2590817751.24,3453846970.06,7352679683.24,5626911455.19,3619592914.26,-3953065205.08,-446322340.24,14603597570.71,971763428.86,0.0404,3.2201,0.0692,0.5726,0.1988,0.1153,-0.2884,-0.0525,10.6991,33.1854,66.8146,20.3202,10.6991,3.2246,10.9159,6.1797,,88.5841,15.5182,21.7589,1.2612,1.26,1.0515,0.9771,0.4805,0.9274,5.0448,3.9084,64.8836,2.8477,3.6859,18.7438,81.2562,17.5298,50.3484,37.4182,58.3946,41.6054,0.015,1.8477,0.4079,0.7432,0.2702,0.4923,0.6433,0.0088,119.4642,1.922,0.3422,11401571552.53,15.8074,3.2246,88.5841,1.2612,1.0515,0.4805,13.0615,42.7562,42.7562,22966.6667,5.5333,10.2402,42.7242,57.8,20811.3632,36.9448,1.1529,6.4059,1.152,25.5854,25.5854,25.5854,36.9524,4.2203
6,000061.SZ,20210429,20210331,0.0404,0.0404,0.53,0.53,1.6476,0.1813,0.3914,11395195.41,57128511.43,298452863.23,0.4947,0.399,0.3399,8.5243,0.2481,0.5031,0.0449,102668727.46,197740417.0,,-758970570.47,-358590330.47,2590817751.24,3453846970.06,7352679683.24,5626911455.19,3619592914.26,-3953065205.08,-446322340.24,14603597570.71,971763428.86,0.0404,3.2201,0.0692,0.5726,0.1988,0.1165,-0.4473,-0.2113,10.6991,33.1854,66.8146,20.3202,10.6991,3.2246,10.9159,6.1797,,88.5841,15.5182,21.987,1.2612,1.26,1.0515,0.9874,0.4805,0.9371,5.0448,3.9496,64.8836,2.8477,3.6859,18.7438,81.2562,17.5298,50.3484,37.4182,58.3946,41.6054,0.015,1.8477,0.4079,0.7432,0.2702,0.4923,0.6433,0.0088,119.4642,1.922,0.3422,11401571552.53,15.8074,3.2246,88.5841,1.2612,1.0515,0.4805,13.0615,42.7562,42.7562,22966.6667,5.5333,10.2402,42.7242,57.8,20811.3632,36.9448,1.1529,6.4059,1.152,25.5854,25.5854,25.5854,36.9524,4.2203
7,000061.SZ,20210429,20201231,0.1858,0.1858,1.8707,1.8707,1.6476,0.1813,0.3547,201634957.71,113695926.27,1143370493.76,0.4517,0.3574,0.3056,40.267,0.8488,1.9617,0.1628,298523352.7,831581244.9,1331678513.03,-732780559.0541,-1209142519.0341,2710081798.68,2733738484.02,6867816350.35,5479354367.48,3379420222.61,-4102808077.46,-718700068.33,13961363759.17,909539782.01,0.1858,3.1834,0.412,0.536,-0.5258,0.49,-0.4318,-0.7125,13.927,36.0179,63.9821,23.0387,13.927,3.7583,13.2154,6.0651,-0.3532,90.5961,20.3752,26.1961,5.9512,5.95,2.1458,4.2639,2.2669,4.1241,5.9512,4.2639,63.4451,2.7356,3.6807,17.4172,82.5828,17.415,49.1916,38.6937,60.7771,39.2229,0.0934,1.7356,0.4388,0.7866,0.2745,0.4921,0.6168,0.0568,122.7059,2.2669,1.6168,11432808958.36,20.3099,5.1353,104.16,0.7561,-0.7468,0.3785,19.3083,1.6411,1.6411,-24.6663,3.8748,4.7005,1.6641,49.35,-24.668,-2.2332,3.9851,-0.9969,3.9863,11.2685,11.2685,14.2639,-31.7264,3.9863
8,000061.SZ,20201030,20200930,0.1618,0.1618,1.3694,1.3694,1.6476,0.166,0.3469,120737683.52,153893244.23,872618191.21,0.4939,0.4004,0.3422,29.4721,0.6234,1.2801,0.1209,333907644.1,684753400.44,,-1360473442.5712,-1962131636.5712,2284035711.29,2776357634.29,6721020116.33,5295169187.44,3262025699.3,-3437694705.16,-355175634.05,13790335286.2,870430160.77,0.1618,3.1604,0.3152,0.5129,-0.5045,0.4035,-0.8017,-1.1563,15.9092,37.5504,62.4496,21.7839,15.9092,3.2543,12.2325,6.2971,-0.0034,85.6313,23.4478,29.4662,5.2022,5.15,2.9151,3.5617,1.923,3.3928,6.9363,4.7489,62.4985,2.6666,3.6418,17.7962,82.2038,17.3045,48.7372,38.8906,57.6536,42.3464,0.0787,1.6666,0.4552,0.798,0.2769,0.4853,0.616,0.0454,122.028,2.564,1.4285,10893775714.66,23.3668,3.6319,85.1235,1.5829,1.3183,0.5664,42.0658,67.3216,67.3216,-34.6329,50.3331,48.7172,67.2875,27.03,-34.6308,57.4647,3.2338,-3.8257,3.2351,10.211,10.211,9.1575,-43.33,6.2381
9,000061.SZ,20200829,20200630,0.1122,0.1122,0.8777,0.8777,1.6476,0.166,0.2973,106658363.32,83745887.41,574890389.15,0.4873,0.3944,0.3368,21.645,0.4078,0.9078,0.0779,209769071.76,492006709.08,731261065.72,-603104781.8767,-1147318577.8767,2061833570.73,2798820358.08,6778464514.33,5389829483.52,3154673366.92,-3371035684.96,-246300715.77,13778232986.15,786203483.74,0.1122,3.1108,0.1084,0.4633,-0.5265,0.2899,-0.3554,-0.6761,17.6942,38.5989,61.4011,22.3089,17.6942,3.0427,12.3885,6.8777,-0.0053,85.9158,26.5633,33.0339,3.6357,3.6,1.5991,2.5733,1.3784,2.3953,7.2714,5.1466,62.4454,2.6628,3.6509,17.1908,82.8092,16.9252,49.1969,38.314,56.4923,43.5077,0.028,1.6628,0.4536,0.7788,0.271,0.4654,0.5853,0.0158,125.3131,2.7568,0.9959,10838643431.98,26.4616,2.9978,85.5101,2.7065,0.9037,0.9791,23.7061,107.7778,107.7778,-61.831,92.9959,91.9549,107.6353,33.56,-61.8468,95.663,1.6136,-4.9065,1.6153,10.8101,10.8101,6.4501,99.1657,6.1188
